index,rating,comment
174386,1.0,"Nach einer langen Phase von Angst vor dem Zahnarzt, habe ich über eine Empfehlung zur Praxis Pawlenka gefunden.<br />
Es gab naturgemäß ein paar Baustellen zu beheben und das Zahnfleisch hatte einiges an Fürsorge nötig.<br />
Einige Termine und einige Monate später darf ich sagen, dass ich mit dem Behandlungsergebnis sehr zufrieden bin und mir ein Großteil der Angst vor einem Besuch beim Zahnarzt genommen wurde.<br />
Das Team rund um Dr. Pawlenka agiert äußerst professionell und ich kann die Praxis wärmstens empfehlen!"
277703,1.0,"Ich hatte bereits 3 Darmspiegelungen bei Dr.Behrenbeck und er entfernte in 2 Sitzungen einen größeren Polypen. Dank ihm mußte ich diesbezüglich nicht ins KH, da er hervorragend ambulant eingriff.<br />
Nach einer Kontrolluntersuchung einige Jahre später bin ich dank ihm Polypenfrei. Im Prinzip ist so ein frühzeitiger Eingriff eine Art ""Lebenszeitrettung"". Danke Dr.Behrenbeck!"
217664,1.0,"Ich bin seit vier Jahren Patientin bei Dr. Gardé und schätze ihn für seine Kompetenz (Diagnose, Beratung, Unterstützung in sehr schwierigen Entscheidungsfragen, Empfehlungen bzgl. weiterem Vorgehen) und sein ruhiges Wesen.<br />
Zudem positiv zu erwähnen ist die zwar chaotisch anmutende, tatsächlich aber sehr gut organisierte Praxis: es wird so geplant, dass kaum Wartezeiten entstehen. Man fühlt sich als Patientin gut aufgehoben und mit Herz und Verstand betreut."
397060,1.0,Freundliche kompetente Ärztin. Nimmt sich viel Zeit. Erklärt alles sehr ausführlich. Geht auf Fragen der Patienten ein.
324906,1.0,"wir sind mega happy Dr Hruby gefunden zu haben. <br />
Sehr toll auch im Umgang mit Kleinkindern."
284584,4.0,"Ich glaube, die letzen guten Bewertungen kommen gar nicht von echten Patienten... Ich wurde noch nie so unhöflich behandelt. Kein Hallo, kein Auf Wiedersehen vom Arzt gehört, eigentlich allgemein nicht viel von ihm gehört und Augenkontakt gab es auch keinen. Kann sein, dass er ein kompetenter Arzt ist, aber auf keinen Fall ein guter Mensch. Diese Unhöflichkeit ist einfach unerträglich!"
153340,1.0,"Diese Ärztin ist einfach toll. Ich musste meinen Arzt kurzfristig wechseln, da dieser in Rente ging. Ich habe sehr schnell einen Termin bekommen. Sie betreut meine erste Schwangerschaft und ich fühle mich sehr wohl bei Ihr. Sie nimmt sich immer Zeit und falls notwendig leitet an andere Ärzte weiter und sorgt sich sogar manchmal um einen Termin. Sie ist nett und witzig.<br />
Ich kann dieser Ärztin 100 % weiter empfehlen."
61011,2.0,"Aufgrund von Schmerzen im Analbereich suchte ich diese Praxis auf. Während eines kurzen Eingangsgespräches wurden meine Beschwerden von der Ärztin aufgenommen. Es folgte im Untersuchungszimmer eine schmerzlose und nicht wirklich unangenehme Untersuchung sowie ein kurzes Gespräch mit der Mitteilung des Untersuchungsergebnisses sowie der Herausgabe eines Rezeptes. Alles zusammen dauerte schätzungsweise 10 Minuten, die reine Untersuchung ca. 2 Minuten. <br />
<br />
Als Privatpatient mit Selbstbeteiligung wollte ich vorab die ungefähren Kosten erfahren. Ich habe in Erinnerung, dass mir tel. ca. 70 Euro mitgeteilt worden waren. Auf der Rechnung waren es dann 126,38 Euro. <br />
<br />
Zum ersten Mal erlebte ich, dass eine Praxis meinen Personalausweis einforderte und diesen kopierte. Das fand ich nicht so schön. (Trotzdem) stand auf der Rechnung eine falsche Hausnummer...<br />
<br />
Man kann es vielleicht als kleinlich von mir betrachten, wenn ich mich ein wenig ärgerte, für ein DIN-A-5-Blatt, welches über die Erkrankung der Analfissur aufklärt, 50 Cent gesondert in Rechnung gestellt zu bekommen. Das sollte eigentlich ""Service"" sein, zumal eine Kopie wahrscheinlich nicht 50 Cent, sondern einen Bruchteil dessen kostet.<br />
<br />
Fachlich war ich voll zufrieden."
191734,1.0,Wir sind zu Fr. Dr. Freundorfer durch einen Glücksgriff gelangt und sind einfach nur begeistert von Ihr und ihrem Team. Unserer Tochter hatte zuvor einige  schlechte Erfahrungen bei anderen Kinderzahnärzten gemacht. Hier hat Fr. Dr. Freundorfer ihr ganzes Können unter Beweis gestellt. Ihre langjährige zahnärztliche Erfahrung / Behandlungen  und insbesondere ihre Qualifikation für die Therapie bei Angstpatienten machen sich kontinuierlich bemerkbar. Wir sind sehr zufrieden.
79400,1.0,"Na ja, so gerne man halt überhaupt zum Arzt geht.<br />
Ich fühle mich immer ernstgenommen. Jede Untersuchung empfinde ich als gründlich und ohne Stress. Mit den Ergebnissen der Behandlungen bin ich immer zufrieden gewesen."
186169,5.0,Habe heute leider auch die Erfahrung machen müssen. Der Arzt scheint völlig überfordert zu sein. Gehe nie wieder hin. Habe soeben auch den Arzt gewechselt.
156584,1.0,"Höflich, nett, fürsorglich und bei Notfällen sofort agierender Arzt.<br />
Empfehle ich jeden."
56519,1.0,"Seit 2001 litt ich an Schmerzen, ausgelöst durch Endometriose, Verwachsungen, Zysten und Darmproblemen. Sieben Operationen, durchgeführt auch an namhaften Universitätskliniken, blieben ohne Erfolg. Mein Gynäkologe Dr. J. Rudert empfahl mir eine weitere Analyse im  Endoskopie- und Endometriose Zentrum München, wo mich Herr Dr. R.Theiss untersuchte.  Er empfahl mir eine weitere Operation in Teamarbeit mit H. Dr. M. Kramer von der Chirurgischen Klinik München-Bogenhausen. Diese wurde anfangs Januar 2015 durchgeführt. Der Operationserfolg: seit langen Jahren bin ich endlich schmerzfrei und genieße eine andere Lebensqualität!<br />
Von Anfang an fühlte ich mich bei Dr. R. Theiss sehr gut beraten, sicher und in guten Händen. Er nahm sich genügend Zeit und ich fühlte mich in die Entscheidungen partnerschaftlich einbezogen. Seine fachliche und menschliche Kompetenz schätze ich sehr hoch. Die Nachbetreung durch beide Ärzte war hervorragend. Ich bin beiden Ärzten, Herrn Dr. R. Theiss und H. M. Kramer sehr dankbar."
43125,1.0,"Seit Jahren kommt Dr. Zöba in Notfällen zu mir. Er ist jederzeit erreichbar und er kommt zu jeder Tages- und Nachtzeit. Dr. Zöba nimmt sich Zeit, ist zugewandt und freundlich und seine Infusionen und anderen Mittel haben mir jedesmal geholfen. Bei ihm fühlt man sich wirklich gut aufgehoben."
74073,3.0,"Dass eine Praxis so schlecht organisiert sein kann, hätte ich nicht für möglich gehalten. Der Zahnarzt ist oft nett, manchmal aber auch extrem genervt und lässt das an den Patienten aus.  Das Hilfspersonal ist teilweise ungeschult; Mitarbeiteinnen, die kaum deutsch sprechen, übernehmen trotzdem Telefondienst. Termine die seit Wochen feststehen, werden kurzfristig abgesagt, bereits beschlossene Sanierungsaufträge verschlampt ...<br />
<br />
Nicht zu empfehlen!"
10356,1.0,"Dr. Krück ist sehr kompetent. Die Behandlung ist immer patientenfreundlich und fair.<br />
Im Praxisteam herrscht eine sehr angenehme und ruhige Atmosphäre."
258749,1.0,"Da ich über Wochen mit Kopfschmerzen und leichter Übelkeit zu kämpfen hatte, ging ich zu Dr. Ropohl.  Ein Wirbel in der Halswirbelsäule hatte sich etwas quer gestellt. Die damit verbundene Verspannung und der punktuelle Schmerz strahlte stark in den Kopf, was zwischendurch üble Kopfschmerzen ergab.<br />
<br />
Das wieder gerade rücken gelang Herr Dr. Ropohl in wenigen Minuten. Er hat in seinen Händen ein gutes Gespür für die Wirbelsäule seiner Patienten und den „Dreh“ raus um solche Sachen wieder gerade zu rücken. Das ist selbst für Orthopäden nicht selbstverständlich. Mir hat es sehr geholfen. Nachdem die Kopfschmerzen weg waren, bin ich fast in Tränen ausgebrochen, so groß war meine Erleichterung. Ein Zugewinn an Lebensqualität. Vielen Dank."
223781,1.0,"Frau Dr. Beyenburg-Weidenfeld nimmt sehr viel Zeit für jede einzelne Patientin.<br />
Mein fühlt sich wohl und sehr gut aufghoben bei Ihr. Sehr zu empfehlen."
224573,1.0,"Gehe mit meinen drei Kindern schon sehr lange zu Dr. Küver. Er geht nett und eifühlsam mit den Kinder um und sein Fachwissen ist absolut sicher und kompetent. Auch meine Kinder gehen immer gerne zum Arzt.<br />
Auch seine Mitarbeiter sind immer sehr nett und bemüht. Auch wenn man kurzfristig einen Termin braucht, was bei Kindern oft vorkommt, ist das immer möglich.<br />
Ich kann diese Praxis nur empfehlen."
13662,6.0,Fernhalten! Er verdient nichts an gesetzlich Versicherten Patienten! Sagt er!
16545,1.0,"Dr. Stötzer ist - meiner Erfahrung nach - ein sehr freundlicher und empathischer Arzt, der sich außerordentlich viel Zeit für meine Fragen und Sorgen genommen hat und mir alles geduldig und ausführlich erklärt hat. Auch bei meinen Bedenken und Einwänden zu  den empfohlenen Therapien wurde er nicht ungeduldig, ignorant oder herablassend. Menschlich und fachlich empfinde ich diesen Arzt als sehr kompetent - eigentlich im Grunde so wie ein wirklicher Arzt sein sollte. Ich habe mich als Mensch mit Geist und Seele wahrgenommen gefühlt und nicht nur als Objekt/Klient. Ich kann ihn als Arzt nur  empfehlen, auch wenn ich über die empfohlenen Therapien nach S3-Leitlinie anders denke als er..."
231090,1.0,"Ich habe eine Seniorin begleitet, die kurzfristig einen Termin brauchte. Diesen bekamen wir auch, Dr. Kindler hat sich ganzheitlich nach ihrem Befinden erkundigt und ist einfühlsam auf ihre schwierige Lebenssituation eingegangen. Er konnte sich noch genau an ihre Lebensumstände erinnern, obwohl sie das letzte Mal vor 2 Jahren da war. Die Patientin war äußerst zufrieden, obwohl sie sonst sehr kritisch gegenüber Ärzt_innen ist. Ein großes Lob auch an das sehr netten Praxisteam!"
413190,1.0,"Ich möchte mich bei Herrn Dr.Hoppe herzlich für seine gute Arbeit und Fürsorge bedanken.<br />
Meine Zufriedenheit übertrifft alle Erwartungen.<br />
Bärbel Klebert"
250069,1.0,"Mein Mann und ich gehen schon seit Jahren zu Frau Doktor Eggers.<br />
Abgesehen davon, dass die Zahnarzt Praxis und die zugehörigen Ärzte auf dem neuesten Stand der Technik sind, ist Frau Doktor Eggers eine außergewöhnlich kompetente und einfühlsame Zahnärztin. Sogar meine Angst vor Zahnbehandlungen hat sich deutlich vermindert, seit ich bei ihr in Behandlung bin.<br />
Auch mit unseren Kindern haben wir nur gute Erfahrungen gemacht.<br />
Daher kann ich Frau Doktor Eggers für Jung und Alt wärmstens empfehlen"
255329,1.0,"Es gibt angenehmere Arztbesuche als den für eine Koloskopie. In dieser Praxis wird einem der Termin allerdings so angenehm wie möglich gemacht. Das fing bei der schnellen und unkomplizierten Terminfindung an, ging weiter über die Freundlichkeit des Praxisteams (ja, es wird auch gelacht und gescherzt und manchmal auch etwas schnodderig, aber auch (Krebs)-Patienten verfügen über Humor bzw. können diesen häufiger dringend gebrauchen) und endete mit der Kommunikation mit Dr. Josting. Wenn man keinerlei Fragen stellt, ist die Vor/Nachbesprechung sicher schnell vorbei, allerdings können einem die Ärzte immer nur vor die Stirn schauen, wenn man etwas wissen möchte, dann gibt es m.E. auch eine Patientenpflicht, diese Dinge zu erfragen. Meine Fragen wurden alle ausreichend beantwortet und ich fühlte mich jederzeit gut aufgehoben dort. Empfehle die Praxis uneingeschränkt weiter."
50526,1.0,"Dr. Bastian nimmt sich immer Zeit und man fühlt sich in guten Händen. Er macht kein unnötiges Getue, sondern macht klare Aussagen ohne großes Drumherum, jedoch immer mit der nötigen Behutsamkeit."
35712,1.0,"Dr. Bustami gehört für mich zu den wenigen Hausärzten (und das ist ja auch ein Facharzt f. Allg.Med.), der sich fachlich intensiv um die Anliegen kümmert. Habe einige Sachen, die früher einfach nach ""Schema F"" von anderen verschrieben wurden, hier anders - und besser - erlebt. Dr. Bustami nimmt sich viel Zeit, hört zu, hat aus meiner Sicht wirklich Ahnung. Alles in allem perfekt, nur Parken ist nicht so super, da sollte man auf die Bahn ausweichen."
135316,1.0,Ich habe von Professor Olze vor drei Jahren Vollkeramikkronen bekommen. Sieht nach wie vor toll aus. Vielen Dank.
256914,1.0,"Dr. Diez wurde mir von einer Bekannten empfohlen, die schon seit Jahren dort Patientin ist.<br />
Nach meinem ersten Besuch lässt sich zusammengefasst sagen: Dr. Diez ist ein sehr freundlicher, äußerst kompetenter Arzt, zu dem man sofort Vertrauen fasst, ein Arzt, wie man ihn sich wünscht.<br />
Im Detail:<br />
Terminvergabe: schon am übernächsten Tag nach Anruf einen Termin bekommen<br />
Lage der Praxis: zentral gelegen, mit U-Bahn (Konstabler Wache) und Auto(Parkhaus um die Ecke) schnell zu erreichen<br />
Praxis: behindertengerecht, mit Fahrstuhl zu erreichen, hell und freundlich, sehr schöne Bücher im Wartezimmer, wobei ich keines anschauen konnte, da ich sofort ins Sprechzimmer gerufen wurde.<br />
Mitarbeiter/innen: freundlich und kompetent.<br />
Wartezeit in der Praxis: sofort nach Ankunft ins Sprechzimmer gerufen worden<br />
Behandlung von Dr. Diez: Dr. Diez hat meine seborrhoische Keratose fachgerecht behandelt. Bei der Behandlung und im Gespräch merkt man, dass Dr. Diez sehr viel Erfahrung hat<br />
Ich werde Dr. Diez gern weiterempfehlen"
68868,1.0,Gehe schon seit 30 Jahren zu ihm einfach nur ein super Typ
43649,1.0,"Selten so einen kompetenten und freundlichen Arzt kennengelernt!!!<br />
Immer eingehend auf seine Patienten und ihnen die Angst nehmend.Komme bei Bedarf immer gerne wieder!!!(wer geht schon gerne zum Zahnchirurg?Ich schon!!!!!)????"
271654,1.0,"Fühle mich gutaufgehoben, keine lange Wartezeit. Komme seit Jahren immer wieder gerne"
37277,1.0,"Bei Frau Dr. Stachowitz habe ich schnell einen Termin bekommen und musste nicht lange warten. <br />
Sie ist gut auf mein Problem eingegangen und hat mich dementsprechend gut beraten. Die verschriebene Crème hat gut geholfen. Somit kann ich Dr. Stachowitz sehr empfehlen."
431179,1.0,"Problemlos telefonisch erreicht, schnell einen Termin bekommen. Beim Termin nur kurz gewartet. Untersuchung schnell über die Bühne, ohne dass es hektisch wurde. Beim Gespräch über die Diagnose klare und verständliche Auskünfte ohne ausschweifend zu werden. War rundherum zufrieden."
378470,5.0,"Macht keinen interessierten Eindruck für den Patienten. War wiederholt in der Praxis. Abschließend wollte ich nur ein Beratungsgespräch. Es wurden trotzdem Blutdruck und Lungenfunktion bestimmt.<br />
Mein leicht erhöhter Blutdruck lag nicht in seinem Interesse. Dafür sei er nicht zuständig, nach seinem Bekunden. Geht scheinbar nur ums Geld. Die E-Mail wurde über die Emailadresse meines Mannes verfasst."
249404,1.0,"Ich muss sagen, dass ich eine furchtbare Zahnarztphobie habe. Dank Frau Dr.Assenmacher und<br />
deren Team ist die Angst um mind. 50 % gesunken.<br />
<br />
Es wird alles liebevoll erklärt !  Was soll ich gross sagen:   Klasse Ärztin, Klasse Team !<br />
Danke, dass es EUCH gibt !<br />
<br />
Euer Angsthase Jutta"
190731,1.0,"Fr.Dr. Tasei erklärt sehr gut und hat mir meine Angst fast vollständig genommen! Ein freundliches, gut eingespieltes und prima organisiertes Team."
265875,1.0,"Ich fühlte mich erschöpft,müde und Energielos,hatte immer wieder Infekte,war häufig krank.Frau Dr. Mehlmann ging auf den Grund meiner Beschwerden,nahm sich viel Zeitfür mich. Ihre Behauptungen,der ganzheitliche Ansatz haben mir geholfen! Endlich jemand, der den Menschen als Ganzes sieht!<br />
Mir geht es jetzt sehr gut,kann meine anspruchsvolle Arbeit wieder mit Freude machen. Frau Dr. Mehlmann ist eine Ärztin mit Leib und Seele !"
51476,1.0,"Mal abgesehen von der lieben netten Frau Dr., wird man schon sehr freundlich von den netten Damen an der Anmeldung empfangen. Was mir besonders gut gefällt ist, dass Fr. Dr. ins Wartezimmer kommt und Ihre Patienten persönlich aufruft. Den Rest will ich kurz halten: Perfekt"
198176,1.0,"Besonders gefallen mir:<br />
- die patientengünstigen Öffnungszeiten<br />
- die schnelle und unkomplizierte Terminvergabe in Notfällen<br />
- der Terminerinnerungsservice<br />
- das sehr freundliche und zugewandte Team<br />
- die hochprofessionelle Behandlung und Beratung<br />
- dass die Lokalanästhesieinjektion nicht schmerzt und die Wirkung punktgenau ist<br />
- die moderne und trotzdem stressreduzierende Praxiseinrichtung, inclusive Donald Duck Comics <br />
  zum ablenken"
154457,2.0,"Dr. Klima nahm sich viel zeit für die Beratung und gab genau die richtigen Empfehlungen in einem sehr angenehmen, fast familiären Klima. Der bayerisch, gemütliche und deutliche Umgangston mag nicht jedem gefallen."
219502,6.0,"Meine letzten Besuche:<br />
Falsche Diagnose - statt auf Nierenkolik auf Blinddarmentzündung getippt! Krankenhausbericht mit Anmerkung auf Herzprobleme nicht anerkannt und Überweisung (z.B. Kardiologen) abgelehnt. Nach angeordneten Untersuchungen bei Spezialisten keine Gespräche, keine Antworten auf Fragen.<br />
 ""Wer ist hier der Arzt, ich oder sie? Ich bin nicht ihr Hausarzt, will es auch nicht sein!<br />
Die Besprechung ist beendet, bitte verlassen sie meine Praxis."""
309862,1.0,"Mit heftigen  Unterbauchschmerzen bin ich in die Praxis von Dr. Schreiner - er hat mich selbstverständlich auch ohne Termin angenommen und mich gründlich untersucht und mir alles genau erklärt.<br />
Dafür nochmals DANKE !"
