text_original,text_cleaned,text_final,text_no_stopwords,target_language,language_original,rating_normalized
"Dr. Jan Schwab ist mit seiner umfassenden, konsequenten, kompetenten,  stufig angesetzten Behandlung meinem Tinnitus und einer Gehörgangentzündung freundlich und aufmerksam entgegengetreten. Das gleiche gilt auch für die gesamte Praxismannschaft. Der Erfolg ist grandios und das obwohl ich erst nach Monaten mich mal zum HNO bewegt habe. Die Therapie erstreckte sich weit über den Bereich Ohr hinaus. Jedem Hinweis wurde nachgegangen und weitere zusammenhängende Themen erörtert (Kiefergelenk, HWS, Kopf). Danke auch an die Schwester mit den Infusionen. Ohne Pflaster wüsste man nicht wo da der Einstich war !","Dr. Jan Schwab ist mit seiner umfassenden, konsequenten, kompetenten, stufig angesetzten Behandlung meinem Tinnitus und einer Gehörgangentzündung freundlich und aufmerksam entgegengetreten. Das gleiche gilt auch für die gesamte Praxismannschaft. Der Erfolg ist grandios und das obwohl ich erst nach Monaten mich mal zum HNO bewegt habe. Die Therapie erstreckte sich weit über den Bereich Ohr hinaus. Jedem Hinweis wurde nachgegangen und weitere zusammenhängende Themen erörtert Kiefergelenk, HWS, Kopf. Danke auch an die Schwester mit den Infusionen. Ohne Pflaster wüsste man nicht wo da der Einstich war !","Dr. Jan Schwab dealt with my tinnitus and ear canal inflammation in a friendly and attentive manner with his comprehensive, consistent, competent, step-by-step treatment. The same applies to the entire practice team. The success is terrific, even though it took me months to go to the ENT. The therapy extended far beyond the ear area. Every clue was followed up and other related topics were discussed: temporomandibular joint, cervical spine, head. Thanks also to the nurse with the infusions. Without a plaster you wouldn't know where the puncture was!",dr. jan schwab dealt tinnitus ear canal inflammation friendly attentive manner comprehensive consistent competent step-by-step treatment applies entire practice team success terrific even though took months ent therapy extended far beyond ear area every clue followed related topics discussed temporomandibular joint cervical spine head thanks also nurse infusions without plaster would n't know puncture,en,de,0.8333333333333333
"Top Arzt, top Behandlung. Kann ich nur empfehlen","Top Arzt, top Behandlung. Kann ich nur empfehlen","Top doctor, top treatment. I can only recommend it",top top treatment recommend,en,de,0.8333333333333333
Während meiner Auslandseinsätze und Aufenhalte in München wurde ich von Hr Dr Lehner hervorragend beraten und betreut. Geplante Operationen erfolgten zu meiner vollsten Zufriendenheit. Auch nach Rückkehr in meine Einsatzländer bestand weiterhin Betreung durch Hr Dr. Lehner,Während meiner Auslandseinsätze und Aufenhalte in München wurde ich von Hr Dr Lehner hervorragend beraten und betreut. Geplante Operationen erfolgten zu meiner vollsten Zufriendenheit. Auch nach Rückkehr in meine Einsatzländer bestand weiterhin Betreung durch Hr Dr. Lehner,"During my assignments abroad and stays in Munich, I received excellent advice and support from Dr Lehner. Planned operations were carried out to my complete satisfaction. Even after returning to the countries where I was deployed, I continued to be looked after by Dr. Lehner",assignments abroad stays munich received excellent advice support lehner planned operations carried complete satisfaction even returning countries deployed continued looked dr. lehner,en,de,0.8333333333333333
"Ein netter Umgang und eine gründliche, aufklärende Behandlung","Ein netter Umgang und eine gründliche, aufklärende Behandlung","A friendly approach and a thorough, informative treatment",friendly approach thorough informative treatment,en,de,0.8333333333333333
"Dr. Erbes war sehr unfreundlich gegenüber mein Vater, weil er Dr. Erbst nicht verstanden hat. Er wurde sogar ein wenig laut. Zudem war er extrem ungeduldig und hat nicht mal auf unseren Antwort gewartet.","Dr. Erbes war sehr unfreundlich gegenüber mein Vater, weil er Dr. Erbst nicht verstanden hat. Er wurde sogar ein wenig laut. Zudem war er extrem ungeduldig und hat nicht mal auf unseren Antwort gewartet.",Dr. Erbes was very unkind to my father because he called Dr. Erbst didn't understand. He even got a little loud. He was also extremely impatient and didn't even wait for our answer.,dr. erbes unkind father called dr. erbst n't understand even got little loud also extremely impatient n't even wait answer,en,de,4.166666666666667
"Zur Abklärung eines Sachverhalts habe ich sonntags einen Termin bei Herrn Dr. Iankovski und seinem Team angefragt (online per Terminbuchung).. Am gleichen Tag habe ich für den darauf folgenden Montag einen Termin um 9:00 Uhr bekommen.<br />
<br />
Nach weniger als fünf Minuten konnte ich in die Sprechstunde. Die Sprechstunde verlief gut und professionell ohne dabei unpersönlich zu sein.<br />
<br />
Kann ich soweit uneingeschränkt empfehlen.",Zur Abklärung eines Sachverhalts habe ich sonntags einen Termin bei Herrn Dr. Iankovski und seinem Team angefragt online per Terminbuchung.. Am gleichen Tag habe ich für den darauf folgenden Montag einen Termin um 9:00 Uhr bekommen.br  br  Nach weniger als fünf Minuten konnte ich in die Sprechstunde. Die Sprechstunde verlief gut und professionell ohne dabei unpersönlich zu sein.br  br  Kann ich soweit uneingeschränkt empfehlen.,"To clarify a matter, I have an appointment with Dr. on Sunday. Iankovski and his team requested an appointment online. On the same day I got an appointment at 9:00 a.m. for the following Monday. br br After less than five minutes I was able to go to the consultation hour. The consultation went well and professionally without being impersonal.br br I can recommend it without reservation.",clarify matter dr. sunday iankovski team requested online day got 9:00 a.m. following monday less five minutes able consultation hour consultation went well professionally without impersonal.br recommend without reservation,en,de,0.8333333333333333
"Dr.Meyer ist ein sehr kompetenter Arzt ,der sehr gründlich in der Untersuchung ist,sich viel Zeit für seine Patienten und deren Anliegen nimmt.Man fühlt sich in dieser Praxis sehr gut aufgehoben.<br />
Das ganze Praxisteam ist sehr freundlich.Diese Praxis kann man nur weiter empfehlen.","Dr.Meyer ist ein sehr kompetenter Arzt ,der sehr gründlich in der Untersuchung ist,sich viel Zeit für seine Patienten und deren Anliegen nimmt.Man fühlt sich in dieser Praxis sehr gut aufgehoben.br  Das ganze Praxisteam ist sehr freundlich.Diese Praxis kann man nur weiter empfehlen.",Dr. Meyer is a very competent doctor who is very thorough in his examinations and takes a lot of time for his patients and their concerns. You feel very well looked after in this practice. The entire practice team is very friendly. I can only recommend this practice.,dr. meyer competent thorough examinations takes lot time patients concerns feel well looked practice entire practice team friendly recommend practice,en,de,0.8333333333333333
"Ich wurde von Herrn Fleischmann nicht über das Risiko aufgeklärt, das ein Myom auslösen kann aufgeklärt. Von einer OP wurde abgeraten. Das Myom wurde alle zwei Monate vermessen und die Blutwerte gecheckt. Obwohl sich die Größe des Myoms im Laufe eines Jahres nicht verringert hatte, wurde rein garnichts unternommen.  Mit höllischen Schmerzen kam ich ins Krankenhaus. Es hatte sich nicht um ein Myom, sondern um eine Zyste am Eierstock gehandelt, die sich verdreht hatte.","Ich wurde von Herrn Fleischmann nicht über das Risiko aufgeklärt, das ein Myom auslösen kann aufgeklärt. Von einer OP wurde abgeraten. Das Myom wurde alle zwei Monate vermessen und die Blutwerte gecheckt. Obwohl sich die Größe des Myoms im Laufe eines Jahres nicht verringert hatte, wurde rein garnichts unternommen. Mit höllischen Schmerzen kam ich ins Krankenhaus. Es hatte sich nicht um ein Myom, sondern um eine Zyste am Eierstock gehandelt, die sich verdreht hatte.","Mr. Fleischmann did not inform me about the risk that a fibroid could cause. Surgery was not recommended. The myoma was measured every two months and the blood values ​​were checked. Even though the size of the fibroid had not decreased over the course of a year, absolutely nothing was done. I went to the hospital in terrible pain. It wasn't a myoma, but a cyst on the ovary that had twisted.",mr. fleischmann inform risk fibroid could cause surgery recommended myoma measured every two months blood values ​​were checked even though size fibroid decreased course year absolutely nothing done went terrible pain n't myoma cyst ovary twisted,en,de,3.333333333333333
"Die Praxis ist super, die Damen immer freundlich und sehr aufmunternd. Endlich mal ein Arzt, der sich Zeit nimmt und auch die Sorgen und Ängste der Patienten erst nimmt. Auch das Dr. Dziedzic nicht zu schnell zur Op rät, finde ich sehr sympathisch. Er berät ausführlich und realistisch. <br />
Es ist soooo schade, dass er nur Privatpatienten behandelt. Aber nichts desto trotz,  ist er der Arzt meines Vertrauen .","Die Praxis ist super, die Damen immer freundlich und sehr aufmunternd. Endlich mal ein Arzt, der sich Zeit nimmt und auch die Sorgen und Ängste der Patienten erst nimmt. Auch das Dr. Dziedzic nicht zu schnell zur Op rät, finde ich sehr sympathisch. Er berät ausführlich und realistisch. br  Es ist soooo schade, dass er nur Privatpatienten behandelt. Aber nichts desto trotz, ist er der Arzt meines Vertrauen .","The practice is great, the ladies are always friendly and very encouraging. Finally a doctor who takes his time and addresses the patient's worries and fears first. Also that Dr. I find Dziedzic not to be too quick to go to the ops, I find it very likeable. He gives detailed and realistic advice. br It's such a shame that he only treats private patients. But nonetheless, he is the doctor I trust.",practice great ladies always friendly encouraging finally takes time addresses worries fears first also dr. find dziedzic quick ops find likeable gives detailed realistic advice shame treats private patients nonetheless trust,en,de,0.8333333333333333
"Als Angstpatientin konnte ich mir nicht vorstellen, jemals freiweillig zu einer Ärztin zu gehen, seit ich Dr. Selma kennengelernt habe, war ich sogar mehrmals dort,  habe mir die Lippen unterspritzen lassen und ein Fadenlifting machen lassen, sowie Hyaluron und Botox spritzen lassen ,  es sieht phantastisch aus, ich genieße wieder das Leben und kann Dr. Selma wirklich allen Menschen ans Herz legen, die zwar jünger und frischer aber nicht künstlich aussehen wollen.  Danke Dr. Selma!","Als Angstpatientin konnte ich mir nicht vorstellen, jemals freiweillig zu einer Ärztin zu gehen, seit ich Dr. Selma kennengelernt habe, war ich sogar mehrmals dort, habe mir die Lippen unterspritzen lassen und ein Fadenlifting machen lassen, sowie Hyaluron und Botox spritzen lassen , es sieht phantastisch aus, ich genieße wieder das Leben und kann Dr. Selma wirklich allen Menschen ans Herz legen, die zwar jünger und frischer aber nicht künstlich aussehen wollen. Danke Dr. Selma!","As a patient with anxiety, I couldn't imagine ever going to a doctor voluntarily since seeing Dr. When I met Selma, I was there several times, had my lips injected and had a thread lift done, as well as hyaluronic and Botox injections. It looks fantastic, I'm enjoying life again and can see Dr. I really recommend Selma to all people who want to look younger and fresher but not artificial. Thank you Dr. Selma!",anxiety could n't imagine ever going voluntarily since seeing dr. met selma several times lips injected thread lift done well hyaluronic botox injections looks fantastic enjoying life see dr. really recommend selma people want look younger fresher artificial thank dr. selma,en,de,0.8333333333333333
